movie_id;title;genres;avg_rating;num_votes;budget;revenue;release_date;original_language;popularity;keywords
tt0172495;Gladiator;Action,Adventure,Drama;8.5;1670213;103000000.0;465361176.0;2000-05-04;en;164.34;epic,gladiator,rome, italy,arena,senate,roman empire,parent child relationship,emperor,slavery,ancient rome,revenge,battlefield,slave auction,historical fiction,ancient world,combat,chariot,philosopher,barbarian horde,2nd century,successor,commodus,maximus,grand
tt0172684;Kuch Kuch Hota Hai;Comedy,Drama,Musical;7.5;58449;2420000.0;25690000.0;1998-10-16;hi;23.37;soulmates,friendship bracelet,love,falling in love,unhappiness,childhood friends
tt0173840;Final Fantasy: The Spirits Within;Action,Adventure,Animation;6.4;84588;137000000.0;85131830.0;2001-07-02;en;12.402;future,dystopia,post-apocalyptic future,space travel,battle assignment,alien,downfall,soldier,scientist,fictional war,based on video game,adult animation,military,soul transference,motion capture,female scientist,alien creature,2060s
tt0174856;The Hurricane;Biography,Drama,Sport;7.6;103776;50000000.0;73956241.0;1999-09-17;en;48.878;prison,new jersey,1970s,boxer,boxing school,biography,based on memoir or autobiography,1960s,boxing,legal drama,legal thriller
tt0175142;Scary Movie;Comedy;6.3;294810;19000000.0;278019771.0;2000-07-07;en;205.887;high school,psychopath,garage,satire,parody,crude humor,spoof,horror spoof,drugs,aftercreditsstinger,horror parody
tt0175880;Magnolia;Drama;8.0;333227;37000000.0;48500000.0;1999-12-17;en;21.292;dying and death,daughter,farewell,regret,unsociability,chance,becoming an adult,parent child relationship,suicide attempt,loss of loved one,child prodigy,reconciliation,san fernando valley,multiple storylines,frog
tt0177789;Galaxy Quest;Adventure,Comedy,Sci-Fi;7.4;182146;45000000.0;90683916.0;1999-12-25;en;19.691;spacecraft,teleportation,space battle,parody,spoof,fans,fan convention,actors,tv show,humanoid alien,galaxy quest,cheerful
tt0177971;The Perfect Storm;Action,Adventure,Drama;6.5;181178;130000000.0;328718434.0;2000-06-29;en;25.682;based on novel or book,natural disaster,u.s. air force,biography,based on true story,disaster,shark,tragic event,thunderstorm,new england,mourning,jamaican,meteorologist,rescue boat,marina,city hall,the flemish cap,male camaraderie,storm at sea,1990s,man vs nature,anxious,dramatic,disheartening
tt0178868;Ringu;Horror,Mystery;7.2;79947;1200000.0;19400000.0;1998-01-31;ja;21.207;journalist,island,supernatural,telephone,paranormal,urban legend,curse,cabin in the woods,well,videotape
tt0179626;15 Minutes;Action,Crime,Drama;6.1;52366;60000000.0;56359980.0;2001-03-01;en;19.095;prison,new york city,prisoner,airport,police,detective,paranoia,revenge,fear,criminal,police detective,death,nypd,news report
tt0180073;Quills;Biography,Drama;7.2;57377;13500000.0;7060876.0;2000-11-22;en;28.469;paris, france,smuggling (contraband),asylum,french revolution,based on play or musical,maid,19th century
tt0180093;Requiem for a Dream;Drama;8.3;917982;4500000.0;7390108.0;2000-10-06;en;16.073;drug dealer,corruption,drug abuse,unsociability,degradation,insanity,heroin,drug addiction,junkie,hallucination,speed,diet,orderly,surrealism,illusion,fondling,drug use,grief,drug pusher,marijuana,chain gang,postmodern,drug trade,psychiatrist,drugged,illegal prostitution,gay parent,subculture,bitterness,hatred,industrial music,force feeding,decadence,marijuana joint,boyfriend girlfriend relationship,heroin addict,prescription drug abuse,eating disorder,heroin addiction,voyeurism,brunette,sign languages,shock,narcotics,hospitalization,incarceration,gay theme,lesbian,cautionary tale,methamphetamine,drug addict,moral corruption,psychological drama,split screen,audacious
tt0181316;Blue Streak;Action,Comedy,Crime;6.4;90316;65000000.0;117758500.0;1999-09-17;en;50.657;robbery,diamond,police operation,police everyday life,thief,police officer,police station
tt0181536;Finding Forrester;Drama,Sport;7.3;90599;43000000.0;80100000.0;2000-12-21;en;13.913;dying and death,high school,friendship,scholarship,sibling relationship,based on novel or book,unsociability,becoming an adult,upper class,scotland,poetry,literature,professor,mentor,intellectually gifted,plagiarism,literature competition,private school,manuscript,seclusion,pulitzer prize,father figure
tt0181689;Minority Report;Action,Crime,Mystery;7.6;593241;102000000.0;358372926.0;2002-06-20;en;36.713;washington dc, usa,police chief,precognition,hologram,futuristic,murder,conspiracy,police chase,drugs,biting,home video,based on short story,ex-husband ex-wife relationship,mentor protégé relationship,tech noir,stasis,prevention,missing son,future noir,loss of child,surveillance state,psychic vision,conspiracy thriller,2050s,suspenseful,intense,authoritarian
tt0181852;Terminator 3: Rise of the Machines;Action,Sci-Fi;6.3;423751;200000000.0;435000000.0;2003-07-02;en;50.806;man vs machine,artificial intelligence (a.i.),saving the world,leather jacket,cyborg,killer robot,dystopia,nanotechnology,rocket launcher,veterinarian,fire engine,villain,time travel,psychiatrist,urban setting,female villain,firefighter,action hero,2030s,good versus evil
tt0181865;Traffic;Crime,Drama,Thriller;7.6;222389;48000000.0;207500000.0;2000-12-27;en;25.912;drug dealer,daughter,mother,drug abuse,drug smuggling,smuggling (contraband),war on drugs,drug trafficking,addicted,police operation,father,usa–mexico border,addiction,drug lord,marriage dispute
tt0181875;Almost Famous;Adventure,Comedy,Drama;7.9;298653;60000000.0;47386287.0;2000-09-15;en;19.759;hotel room,concert,rock 'n' roll,stewardess,drug addiction,san diego, california,overdose,groupie,music journalist,heavy metal,based on true story,swimming pool,coming of age,promiscuity,on the road,domineering mother,reconciliation,nostalgic,semi autobiographical,innocence lost,bus trip,aspiring writer,mischievous,cautionary,teenager,adoring,amused,celebratory,comforting,frustrated,cleveland, ohio
tt0181984;Boiler Room;Crime,Drama,Thriller;7.0;57208;7000000.0;28780255.0;2000-02-18;en;13.653;finances,long island, new york,stockbroker,investment firm,candid,investment banker,admiring,enchant
tt0182789;Bicentennial Man;Drama,Romance,Sci-Fi;6.9;126577;100000000.0;87423861.0;1999-12-17;en;26.986;android,based on novel or book,freedom,hologram,futuristic,robot,based on short story,journey,22nd century,2040s,23rd century,2060s
tt0183505;Me, Myself & Irene;Comedy;6.6;254940;51000000.0;149270999.0;2000-06-22;en;41.46;schizophrenia,road trip,ex-cop,aftercreditsstinger,duringcreditsstinger
tt0183523;Mission to Mars;Adventure,Sci-Fi,Thriller;5.7;77218;90000000.0;60900000.0;2000-03-10;en;13.894;spacecraft,planet mars,space travel,alien,space,astronaut,dismemberment,alien contact,trapped in space,based on theme park ride,2020s
tt0183649;Phone Booth;Crime,Thriller;7.1;290331;13000000.0;97837138.0;2003-04-04;en;21.131;sniper,new york city,psychopath,terrorism,publicist,affair,phone booth
tt0183790;A Knight's Tale;Action,Adventure,Romance;7.0;206020;65000000.0;117487473.0;2001-05-11;en;27.758;london, england,poetry,rivalry,sword fight,knight,tournament,duel,torture,writer,impostor,church,game,jousting,medieval,aftercreditsstinger
tt0183869;Taxi 2;Action,Comedy,Crime;6.5;60087;10500000.0;64400000.0;2000-03-25;fr;22.014;paris, france,yakuza,police operation,special unit
tt0184894;Shanghai Noon;Action,Adventure,Comedy;6.6;137162;55000000.0;99300000.0;2000-05-26;en;19.556;princess,rescue,martial arts,native american,sioux,travel,chinese,cowboy,duringcreditsstinger,19th century,action hero,good versus evil
tt0185014;Wonder Boys;Comedy,Drama;7.2;67184;35000000.0;33426588.0;2000-02-22;en;12.039;adultery,infidelity,robbery,based on novel or book,police,pennsylvania, usa,winter,midlife crisis,professor,college,liar,coming of age,marijuana,snow,writer,university,drugs,dog,bisexual man,drag,pittsburgh, pennsylvania,gay theme,small town america
tt0185125;All About My Mother;Comedy,Drama,Romance;7.8;104722;8272296.0;67956089.0;1999-04-16;es;15.763;drug abuse,barcelona, spain,transvestism,transplantation,madrid, spain,transsexuality,birthday,autograph,friends,lgbt,melodrama
tt0185183;Battlefield Earth;Action,Adventure,Sci-Fi;2.5;83924;44000000.0;29725663.0;2000-05-12;en;14.927;based on novel or book,dystopia,post-apocalyptic future,mining,fighter jet,alien invasion,scientology,cavemen,bureaucrat,city ruin,distressing,inflammatory,matter of fact
tt0185371;House on Haunted Hill;Horror,Mystery,Thriller;5.6;61242;37000000.0;40846082.0;1999-10-29;en;21.255;lunatic asylum,remake,aftercreditsstinger
tt0185431;Little Nicky;Comedy,Fantasy;5.3;114194;85000000.0;58292295.0;2000-11-10;en;23.001;new york city,sibling relationship,parent child relationship,hell,devil's son,satan,demon,bulldog,father son relationship
tt0185937;The Blair Witch Project;Horror,Mystery;6.5;295131;60000.0;248639099.0;1999-07-14;en;51.228;witch,legend,camping,map,supernatural,wilderness,forest,maryland,mockumentary,paranormal,friends,survival,urban legend,fear,witchcraft,evil,found footage,videotape,hopeless,lost in the woods
tt0186151;Frequency;Crime,Drama,Mystery;7.4;117574;31000000.0;68106245.0;2000-04-28;en;36.688;rescue,future,new york city,race against time,mother,escape,detective,baseball,investigation,time travel,radio,father,time,family relationships,paranormal,flashback,murder,explosion,criminal investigation,firefighter,phenomenon,amateur radio,aurora borealis,altering history
tt0186566;Space Cowboys;Action,Adventure,Thriller;6.5;87560;65000000.0;128900000.0;2000-08-04;en;12.613;nasa,space travel,space western,astronaut,elderly
tt0187078;Gone in 60 Seconds;Action,Crime,Thriller;6.5;299203;90000000.0;237200000.0;2000-06-09;en;33.199;california,sibling relationship,car race,brother,blackmail,detective,car thief,heist,remake,betrayal,organized crime,shootout,police chase,explosion,lock pick,stakeout,illegal drugs,stolen cars,action hero,ford mustang,blacklight
tt0187393;The Patriot;Action,Drama,History;7.2;298831;110000000.0;215294342.0;2000-06-28;en;48.091;epic,daughter,mission,general,southern usa,loss of loved one,rebel,patriotism,insurgence,gore,south carolina,based on true story,sword fight,historical fiction,soldier,patriot,18th century,american revolution,revolutionary war
tt0187738;Blade II;Action,Horror,Sci-Fi;6.7;240257;54000000.0;155010032.0;2002-03-22;en;37.843;martial arts,mutation,vampire,lasersight,superhero,katana,supernatural,based on comic,vampire hunter (slayer),revenge,tragic villain,super power,reaper,sword duel,urban gothic,anxious,good versus evil
tt0190138;The Whole Nine Yards;Comedy,Crime;6.7;130781;41300000.0;106371651.0;2000-02-18;en;22.355;chicago, illinois,gangster,montreal, canada,mafia,dentist,hoodlum
tt0190332;Crouching Tiger, Hidden Dragon;Action,Adventure,Drama;7.9;284706;17000000.0;213525736.0;2000-07-06;zh;26.896;martial arts,kung fu,based on novel or book,flying,taskmaster,sword,tiger,villainess,mountain,comb,fistfight,sword fight,thief,revenge,theft,historical,female martial artist,18th century,wuxia,warrior,aggressive,bamboo,tavern fight,action hero,qing dynasty,vibrant
tt0190590;O Brother, Where Art Thou?;Comedy,Crime,Drama;7.7;336294;26000000.0;71900000.0;2000-08-30;en;17.362;music record,country music,based on novel or book,prophecy,southern usa,mississippi river,seduction,fraud,philosophical,reflective,dramatic,hilarious,amused,complicated,enchant,excited,melodramatic
tt0190865;Vertical Limit;Action,Adventure,Drama;6.0;66170;75000000.0;215663859.0;2000-12-08;en;46.703;rescue,himalaya mountain range,mountaineer,pakistan,climbing,k2,survival,mountain climbing,mountaineering,adventurer,karakoram
tt0191397;The Replacements;Comedy,Sport;6.6;70566;50000000.0;50054511.0;2000-08-11;en;64.098;strike,sports,american football,coach,misfit
tt0191754;28 Days;Comedy,Drama;6.1;55304;43000000.0;62198945.0;2000-04-06;en;42.575;drug addiction,car crash,alcoholism,drug rehabilitation,wedding,withdrawal,sobriety,woman director
tt0195685;Erin Brockovich;Biography,Drama;7.4;227017;52000000.0;256271286.0;2000-03-17;en;28.748;biography,based on true story,single mother,water pollution,environmental law,legal drama,corporate negligence,inspirational
tt0195714;Final Destination;Horror,Thriller;6.7;288956;23000000.0;112900000.0;2000-03-17;en;44.1;airport,time travel,omen,premonition,airplane accident,airplane crash,corpse,death,near-death experience,cheating death
tt0196229;Zoolander;Comedy;6.5;299247;28000000.0;60780981.0;2001-09-28;en;27.262;male model,time magazine,fashion show,fictional awards show,coal mine,modeling,abraham lincoln,actor playing themself
tt0198781;Monsters, Inc.;Adventure,Animation,Comedy;8.1;1002996;115000000.0;579700000.0;2001-11-01;en;108.566;monster,panic,cheating,kidnapping,door,infant,villain,portal,rivalry,energy supply,friends,hijinks,best friend,chameleon,family,parallel world,conveyor belt,villain arrested,invisibility,energy company,conspirators
tt0199753;Red Planet;Action,Sci-Fi,Thriller;5.7;60446;80000000.0;33463969.0;2000-11-10;en;13.861;future,planet mars,robot,astronaut,space opera,catastrophe,space adventure
tt0200465;The Bank Job;Crime,Drama,Thriller;7.2;191215;20000000.0;64828421.0;2008-02-28;en;19.357;infidelity,mannequin,wife,photography,subway,vault,car dealer,bahamas,based on true story,london underground,strip club,offer,extortion,police corruption,double cross,walkie talkie,railway station,jackhammer,political corruption,bank heist,cabinet officer
tt0200550;Coyote Ugly;Comedy,Drama,Music;5.7;122798;45000000.0;113900000.0;2000-07-30;en;19.815;beautiful woman
tt0203009;Moulin Rouge!;Drama,Musical,Romance;7.6;303158;52500000.0;179213434.0;2001-05-18;en;22.942;paris, france,nightclub,fairy,courtesan,duke,musical,poet,terminal illness,love,writer,prostitution,death,illness,rouge,tuberculosis,bohemian,dance hall,19th century,1900s,belle epoque,dying in arms,jukebox musical,moulin rouge
tt0203019;Men of Honor;Biography,Drama;7.2;126943;32000000.0;82300000.0;2000-09-13;en;32.329;diving,u.s. navy
tt0203119;Sexy Beast;Crime,Drama,Thriller;7.3;71145;5000000.0;0.0;2001-01-12;en;13.775;spain,gangster,psychopath,heist,money,murder,criminal,retired,hunting,safecracker,leisure,neo-noir
tt0204946;Bring It On;Comedy,Romance,Sport;6.1;108296;28000000.0;90449929.0;2000-08-25;en;18.109;high school,florida,sports,routine,affectation,cheerleader,plagiarism,rivalry,high school sports,cheerleading,teen movie,teenage girl,cynical,audition,cheering crowd,choreography,championship,duringcreditsstinger,provocative,reminiscent,admiring,amused,mean spirited,melodramatic
tt0205000;Deuce Bigalow: Male Gigolo;Comedy,Romance;5.7;81273;17000000.0;65500000.0;1999-12-10;en;101.545;fish,aquarium,gigolo,house,carnival,vacation,callboy,male prostitution,prostitution,illegal prostitution,escort,irreverent,lighthearted,cheerful
tt0206275;Save the Last Dance;Drama,Music,Romance;6.2;66909;13000000.0;131706809.0;2001-01-12;en;16.786;ballet dancer,musical,ballet
tt0206314;Joy Ride;Action,Mystery,Thriller;6.6;77718;23000000.0;36642838.0;2001-10-05;en;35.087;chase,gas station,stalking,psychological thriller,killer,truck driver,cb radio,road rage,psycho killer,brothers
tt0206634;Children of Men;Action,Drama,Sci-Fi;7.9;538369;76000000.0;70595464.0;2006-09-22;en;31.885;future,government,police state,based on novel or book,hippie,england,faith,chaos,refugee camp,rebel,dystopia,miracle,childlessness,survival,birth,alcoholic,bombing,dying,terrorist group,fertility,soldiers,violence
tt0207201;What Women Want;Comedy,Fantasy,Romance;6.5;226576;70000000.0;374100000.0;2000-12-15;en;24.314;telepathy,romantic comedy,womanizer,single father,super power,teenage daughter,misogyny,advertising executive,woman director,female psyche
tt0208003;Big Momma's House;Action,Comedy,Crime;5.2;92136;30000000.0;174000000.0;2000-05-31;en;23.107;undercover,fbi,disguise,impersonation
tt0208092;Snatch;Comedy,Crime;8.2;926976;10000000.0;83600000.0;2000-09-01;en;47.678;robbery,trailer park,england,gypsy,gambling,bare knuckle boxing,slang,antwerp,pig,gangster,boxer,underground fighting,diamond heist,pikey
tt0209144;Memento;Mystery,Thriller;8.4;1347934;9000000.0;40047236.0;2000-10-11;en;34.098;drug dealer,amnesia,insulin,tattoo,waitress,insurance salesman,motel,manipulation,flashback,confusion,revenge,murder,memory loss,psychological thriller,whodunit,los angeles, california,polaroid,based on short story,nonlinear timeline,individuality,phone call,neo-noir,reverse chronology
tt0209163;The Mummy Returns;Action,Adventure,Fantasy;6.4;351997;98000000.0;443280904.0;2001-05-04;en;56.328;egypt,pyramid,son,mummy,nile,sequel,tomb,ancient egypt,1930s,egyptian tomb,good versus evil
tt0209475;The Wedding Planner;Comedy,Romance;5.3;88250;35000000.0;94700000.0;2001-01-26;en;16.385;san francisco, california,arranged marriage,wedding planner,romantic comedy,doctor,wedding,heiress,childhood friends,chance meeting,damsel in distress,heroic rescue,pediatrician,single woman,italian immigrant,organized,new money,in love with someone's man,fake fiancé,immigrant parents
tt0209958;The Cell;Crime,Horror,Sci-Fi;6.4;111001;33000000.0;104155843.0;2000-08-17;en;14.704;california,schizophrenia,drowning,virtual reality,therapist,psychopath,fbi,investigation,horse,gore,surrealism,sadomasochism,serial killer,desert,mind game,subconscious
tt0210070;Ginger Snaps;Drama,Fantasy,Horror;6.8;54129;5000000.0;0.0;2000-12-11;en;12.777;puberty,high school,sibling relationship,transformation,dark comedy,menstruation,coming of age,murder,marijuana,werewolf,ontario, canada,gothic,metamorphosis,body horror
tt0210945;Remember the Titans;Biography,Comedy,Drama;7.8;236273;30000000.0;136700000.0;2000-09-29;en;47.074;high school,friendship,sports,ku klux klan,politics,american football,1970s,trainer,race politics,civil rights,apartheid,racial segregation,based on true story,racist,high school sports,coaction,racial tension,xenophobia,virginia,head coach
tt0211443;Jason X;Action,Horror,Sci-Fi;4.5;63098;11000000.0;16951798.0;2001-11-09;en;44.329;future,space marine,new jersey,sadism,psychopath,cryogenics,woods,space,slaughter,serial killer,slasher,series of murders,scientist,supernatural horror
tt0211915;Amélie;Comedy,Romance;8.3;805848;10000000.0;173921954.0;2001-04-25;fr;47.176;daughter,paris, france,love triangle,photography,ghost train,sex shop,shyness,journey around the world,postcard,romantic comedy,hypochondriac,romance,cafe,kindness,magic realism,child's point of view,montmartre, paris,neighbor neighbor relationship,father daughter relationship,happy ending,childhood memory,whimsical,cheerful
tt0211933;Awake;Crime,Drama,Mystery;6.5;81840;86000000.0;14373825.0;2007-11-28;en;11.896;
tt0212338;Meet the Parents;Comedy,Romance;7.0;361718;55000000.0;330444045.0;2000-10-06;en;16.531;daughter,central intelligence agency (cia),airplane,airport,nurse,cat,orderly,father-in-law,epistaxis,lost baggage,urn,pavilion,volleyball,hospital,wedding
tt0212346;Miss Congeniality;Action,Comedy,Crime;6.3;235290;45000000.0;212000000.0;2000-12-22;en;29.887;undercover agent,investigation,beauty contest,talent show,fish out of water,terrorism,surveillance,san antonio, texas,beauty standards,beauty queen
tt0212712;2046;Drama,Romance,Sci-Fi;7.4;62667;12000000.0;20205757.0;2004-10-29;zh;13.262;android,regret,lovesickness,jealousy,soulmates,based on novel or book,love of one's life,sexuality,symbolism,melancholy,nostalgia,womanizer,murder,author,hong kong,train,break-up,illegal prostitution,extramarital affair,sensuality,2040s,christmas eve
tt0212720;A.I. Artificial Intelligence;Adventure,Drama,Sci-Fi;7.2;327270;100000000.0;235926552.0;2001-06-29;en;34.69;android,prostitute,artificial intelligence (a.i.),prophecy,loss of loved one,extraterrestrial technology,fairy tale,dystopia,adoption,ice age,prosecution,gigolo,hologram,alien,robot,destiny,capture,doppelgänger,robot boy
tt0212985;Hannibal;Crime,Drama,Thriller;6.8;299189;87000000.0;351692268.0;2001-02-08;en;5.602;venice, italy,fbi,sequel,serial killer,psychological thriller,cannibal,child molester,forensic,aftercreditsstinger,gruesome,disturbed,cannibalism,self-cannibalism,psychological horror,evil man,psychological drama,sinister,distressing,frightened,horrified
tt0213149;Pearl Harbor;Action,Drama,Romance;6.2;356649;140000000.0;449200000.0;2001-05-21;en;41.058;army,airplane,nurse,patriotism,hawaii,world war ii,pilot,pearl harbor,u.s. air force,dyslexia,pacific war,love,pin-up
tt0213847;Malena;Drama,Romance,War;7.4;114725;0.0;14493284.0;2000-03-16;it;58.08;jealousy,sicily, italy,widow,world war ii,longing,beautiful woman,crush,sex trafficking,intrigue,pretty woman,milf,sad story,sympathetic,rich to poor,broken women
tt0215129;Road Trip;Comedy;6.5;180865;16000000.0;119800000.0;2000-05-19;en;27.369;politics,college,sexism,sperm bank,blonde,road trip,crude humor,politically incorrect,sorority,university,cross country,stoner,sperm donor,school bus,losing money,male virgin,dorm room,sex comedy,sex tape,young adult
tt0215750;Enemy at the Gates;Action,Drama,War;7.5;281434;68000000.0;96976270.0;2001-02-28;en;31.192;sniper,hero,winter,world war ii,stalingrad,based on true story,nazi officer,battle,bombing,death,1940s,soviet propaganda
tt0216216;The 6th Day;Action,Mystery,Sci-Fi;5.9;129292;82000000.0;96085477.0;2000-11-17;en;18.371;laser gun,clone,dystopia,dna,villain,futuristic,murder,cyberpunk,scientist,alternative reality,implanted memory,action hero
tt0217505;Gangs of New York;Crime,Drama;7.5;480396;100000000.0;193800000.0;2002-12-14;en;27.464;rescue,immigrant,ship,fire,army,pickpocket,pig,irish-american,gang war,gang of thieves,butcher,gang,19th century,grim,american history
tt0217869;Unbreakable;Drama,Mystery,Sci-Fi;7.3;450178;75000000.0;248100000.0;2000-11-22;en;25.226;philadelphia, pennsylvania,parent child relationship,marriage crisis,superhero,train accident,invulnerability,biting,super power,disability,shocking,angry,father son relationship,frightened
tt0218839;Best in Show;Comedy;7.5;68110;0.0;0.0;2000-09-29;en;15.02;philadelphia, pennsylvania,pet shop,illinois,poodle,mockumentary,dog,terrier,kimono,dog show,pets
tt0218922;Original Sin;Crime,Drama,Mystery;6.0;60812;42000000.0;35402320.0;2001-05-08;en;35.723;cuba,female lover,eroticism,coffee grower,sin,denunciation,erotic thriller
tt0218967;The Family Man;Comedy,Drama,Fantasy;6.8;121394;60000000.0;124700000.0;2000-12-12;en;25.349;businessman,workaholic,midlife crisis,holiday,second chance,first love,lost love,guardian angel,family man,christmas,what if,crisis of conscience,career vs family,christmas eve
tt0219699;The Gift;Drama,Fantasy,Horror;6.7;76289;10000000.0;12008642.0;2000-03-16;en;26.85;small town,sheriff,dream,fortune teller,nightmare,court,widow,tarot cards,premonition,backwoods,pond,extrasensory perception,clairvoyant,abusive husband,southern gothic
tt0219965;Bandits;Comedy,Crime,Drama;6.5;71701;75000000.0;67631903.0;2001-10-12;en;14.868;prison,hostage,bank manager,bank robber,motel,dark comedy,heist,money,prison break,disguises,cement truck
tt0220506;Halloween: Resurrection;Horror,Thriller;3.9;50725;13000000.0;37700000.0;2002-07-01;en;32.937;sibling relationship,innocence,sequel,serial killer,holiday horror
tt0221027;Blow;Biography,Crime,Drama;7.5;278547;53000000.0;83300000.0;2001-04-04;en;25.038;drug smuggling,war on drugs,drug trafficking,1970s,drug addiction,rise and fall,cautionary,factual,dramatic,suspenseful,intense
tt0223897;Pay It Forward;Drama;7.2;125164;40000000.0;55707411.0;2000-10-20;en;23.002;child's point of view,candlelight vigil,good deed,exotic dancer,schoolteacher,extra credit assignment,disfigurement,junior high school,burn injury,woman director
tt0227445;The Score;Action,Crime,Drama;6.8;135644;68000000.0;113579918.0;2001-07-13;en;24.085;quebec,jewel,scepter,customs house,jewelry heist,blueprint,assumed identity,schematic,surveillance camera,one last job
tt0227538;Spy Kids;Action,Adventure,Comedy;5.6;129559;35000000.0;147900000.0;2001-03-18;en;29.94;double life,sibling relationship,parent child relationship,loss of loved one,secret agent,robot
tt0227984;Formula 51;Action,Comedy,Crime;6.3;51387;27000000.0;12881605.0;2001-12-07;en;12.694;northern england,chase,gangster,chemical,liverpool, england,organized crime,drugs,laxative,skinheads
tt0228333;Ghosts of Mars;Action,Horror,Sci-Fi;4.9;58866;28000000.0;14010832.0;2001-08-24;en;14.208;future,planet mars,anti hero,possession,hot air balloon,mining,escaped convict,flashback,futuristic,zombie,train,survival horror,self mutilation,battering ram,ghost,cavern,ghost town,guns,outer space
tt0228750;Proof of Life;Action,Drama,Thriller;6.3;59462;65000000.0;0.0;2000-12-08;en;18.044;new love,hostage,agent
tt0228786;The Crimson Rivers;Crime,Mystery,Thriller;6.9;66636;2365000.0;0.0;2000-09-27;fr;25.012;skinhead,based on novel or book,nun,ritual,detective,village,mountain,investigation,drug use,murder,serial killer,corpse,demon,policeman,graveyard
tt0230011;Atlantis: The Lost Empire;Action,Adventure,Animation;6.9;137677;120000000.0;186053725.0;2001-06-02;en;46.15;sea,submarine,mediterranean,atlantis,expedition,museum,cartoon,villain,steampunk,underwater,sea monster,adventurer,ancient civilization,journey,1910s,dieselpunk
tt0230030;Bedazzled;Comedy,Fantasy;6.1;113820;48000000.0;90383208.0;2000-10-19;en;22.536;love of one's life,wish,sale of soul,pact with the devil,remake,demon
tt0230600;The Others;Horror,Mystery,Thriller;7.6;401900;17000000.0;210000000.0;2001-08-02;en;42.541;nightmare,suicide attempt,christianity,shotgun,servant,cemetery,world war ii,nanny,haunted house,bible,channel islands,mansion,soldier,gardener,photosensitivity,1940s,spiritism,jersey island
tt0230838;Sweet November;Drama,Romance;6.7;95729;40000000.0;65754228.0;2001-02-16;en;19.478;workaholic,dogsitter,valentine's day
tt0232500;The Fast and the Furious;Action,Crime,Thriller;6.8;428131;38000000.0;207283925.0;2001-06-22;en;5.629;street gang,undercover,car race,auto-tuning,street race,los angeles, california,aftercreditsstinger,duringcreditsstinger,based on magazine, newspaper or article
tt0233469;Collateral Damage;Action,Drama,Thriller;5.5;78668;85000000.0;78382433.0;2002-02-06;en;14.561;police,fbi,rescue mission,revenge,murder,terrorism,one man army,explosion,car explosion,firefighter,bomb attack
tt0234215;The Matrix Reloaded;Action,Sci-Fi;7.2;641493;150000000.0;738599701.0;2003-05-15;en;62.599;dying and death,future,mission,man vs machine,underground world,martial arts,kung fu,hero,dream,artificial intelligence (a.i.),computer,saving the world,computer virus,virtual reality,fight,prophecy,faith,truth,key,dystopia,plato,precognition,rave,car crash,cyberpunk,action hero,gnosticism,oracle,sardonic
tt0235198;Audition;Drama,Horror,Mystery;7.1;92174;250000.0;359853.0;2000-03-03;ja;22.964;sadism,man looking for wife,psychological thriller,torture,pretty woman
tt0236493;The Mexican;Adventure,Comedy,Drama;6.1;117222;57000000.0;147845033.0;2001-03-01;en;14.841;mexico,kidnapping,romantic comedy,road trip,thief,mobster,los angeles, california,on the road,storytelling
tt0237534;Brotherhood of the Wolf;Action,Adventure,Drama;7.0;72925;29000000.0;70800000.0;2001-01-31;fr;19.379;martial arts,rape,france,wolf,investigation,animal attack,murder,conspiracy,werewolf,creature,18th century,beast
tt0237572;The Pledge;Crime,Drama,Mystery;6.7;70111;35000000.0;29419291.0;2001-01-19;en;18.696;promise,murder,drawing,porcupine,pledge,retirement party,criminal profiler
tt0238380;Equilibrium;Action,Drama,Sci-Fi;7.3;351223;20000000.0;5400000.0;2002-12-06;en;21.999;martial arts,resistance,dystopia,fascism,anti hero,totalitarian regime,destroy,phasing,book burning,outlaw,urban setting,government agent
tt0238546;Queen of the Damned;Drama,Fantasy,Horror;5.3;61384;35000000.0;45479110.0;2002-02-10;en;27.381;based on novel or book,rock star,vampire,bite,queen,secret society,light,spontaneous combustion,fatal attraction,vampiress (female vampire)
tt0239395;Cats & Dogs;Action,Adventure,Comedy;5.2;63312;60000000.0;93375151.0;2001-07-04;en;22.698;martial arts,hero,fight,cat,spy,secret organization,villain,governance,puppy,talking dog,allergy,dog,cat vs dog,talking cat,pets
tt0240515;Freddy Got Fingered;Comedy;4.7;52219;14000000.0;14343028.0;2001-04-20;en;12.76;sexual abuse,wheelchair,satire,surrealism,vulgar,dysfunctional family,slacker,sausage,crude humor,false accusations,unemployment,rumor,cartoonist,disgusting,father son relationship,absurd,bold,cult film
tt0240772;Ocean's Eleven;Crime,Thriller;7.7;632183;85000000.0;450717150.0;2001-12-07;en;45.794;prison,casino,pickpocket,strip club,heist,con artist,thief,caper,atlantic city,salt lake city, utah,las vegas,card dealer,explosives expert
tt0240890;Serendipity;Comedy,Romance;6.8;123329;28000000.0;77516304.0;2001-10-05;en;18.638;new love,soulmates,dollar,fate,destiny,christmas,serendipity
tt0241303;Chocolat;Drama,Romance;7.2;204414;25000000.0;152500000.0;2000-12-22;en;17.005;small town,france,based on novel or book,chocolate,parent child relationship,tradition,chocolaterie,mayor,houseboat,praline,romantic comedy,single,morality,church,landlady,catholic priest,non conformity,1950s,lent,sermon,gypsy camp,joyous,adoring,amused,disapproving,exuberant,mean spirited,vibrant
