people_id;name;popularity;imdb_id;gender
19492;Viola Davis;20.489;nm0205626;1
19754;Tony Cox;7.333;nm0185272;2
63992;Brett Kelly;13.342;nm0962260;2
17236;A.J. Cook;16.936;nm0176882;1
57428;Michael Landes;10.543;nm0484678;2
2956;Amanda Peet;18.804;nm0001605;1
10692;Michael Pitt;15.62;nm0685856;2
10912;Eva Green;50.698;nm1200692;1
16269;Louis Garrel;12.365;nm0308039;2
20738;Song Kang-ho;13.589;nm0814280;2
25004;Shin Ha-kyun;7.986;nm0793784;2
21688;Bae Doona;17.011;nm0046277;1
46432;George H. W. Bush;3.528;nm0124132;2
19011;George W. Bush;7.945;nm0124133;2
19655;James D'Arcy;13.467;nm0195439;2
10959;Shia LaBeouf;39.183;nm0479471;2
54495;Khleo Thomas;4.557;nm1169490;2
6497;Naseeruddin Shah;13.065;nm0787462;2
7317;Peter Sallis;6.462;nm0758608;2
501;Dakota Fanning;46.827;nm0266824;1
35654;Spencer Breslin;5.601;nm0107748;2
5411;Sanaa Lathan;23.568;nm0005125;1
13314;Dana Ivey;9.404;nm0412374;1
6413;Danny Huston;16.975;nm0396812;2
12260;Ron Eldard;10.942;nm0253035;2
65838;Jeremy Sumpter;10.633;nm0838911;2
129050;Rachel Hurd-Wood;13.745;nm1248393;1
15897;Larry the Cable Guy;8.207;nm1249256;2
8595;Alexandre Rodrigues;2.96;nm1179105;2
8596;Leandro Firmino;4.816;nm1129884;2
8597;Phellipe Haagensen;3.133;nm1249574;2
60074;Jeff Garlin;13.32;nm0307531;2
20803;Zuleikha Robinson;11.755;nm0733196;1
59361;Sarah Vowell;1.45;nm1102970;1
18478;Rodrigo de la Serna;5.863;nm0209404;2
18499;Mercedes Morán;3.916;nm0608187;1
7055;Sienna Guillory;13.847;nm0347149;1
18041;Oded Fehr;14.603;nm0004912;2
114;Orlando Bloom;37.928;nm0089217;2
100;Scott Speedman;28.437;nm0005454;2
3968;Michael Sheen;31.132;nm0790688;2
8169;Tyrese Gibson;40.732;nm0879085;2
14833;Harold Gould;9.201;nm0332390;2
9656;Johnny Knoxville;22.379;nm0424216;2
56584;Bam Margera;6.546;nm0546640;2
56585;Steve-O;10.713;nm0828177;2
10860;Jessica Biel;29.65;nm0004754;1
17243;Jonathan Tucker;14.554;nm0006958;2
52366;Andrew Bryniarski;5.355;nm0117420;2
9827;Rose Byrne;28.714;nm0126284;1
8785;Ciarán Hinds;26.936;nm0001354;2
3899;Ken Watanabe;18.904;nm0913822;2
9191;Timothy Spall;28.146;nm0001758;2
8291;Alison Lohman;21.061;nm0517844;1
52865;Garry Shandling;5.165;nm0788009;2
4495;Steve Carell;43.314;nm0136797;2
4581;Steve Coogan;21.655;nm0176869;2
17522;Cécile de France;7.028;nm0208426;1
12094;Jennifer Saunders;10.8;nm0766837;1
12791;Hugh Dancy;14.865;nm0199215;2
38940;Evan Rachel Wood;19.046;nm0939697;1
59252;Nikki Reed;18.459;nm1223023;1
25540;Sandra Oh;17.465;nm0644897;1
26669;Vincent Riotta;4.302;nm0725664;2
21595;Alyson Hannigan;24.59;nm0004989;1
61959;Jeremy Suarez;9.298;nm0836836;2
61960;Jason Raize;1.079;nm0707262;2
50094;Ken Kirzinger;5.219;nm0457090;2
18315;Monica Keena;13.366;nm0444621;1
37332;David McCullough;2.909;nm0567184;2
11107;Ben Foster;15.984;nm0004936;2
9048;Clark Gregg;12.105;nm0163988;2
53714;Rachel McAdams;33.607;nm1046097;1
17735;Mike White;9.05;nm0925234;2
9788;Regina King;20.181;nm0005093;1
43853;Irma P. Hall;5.278;nm0355659;1
1770;Akiko Takeshita;1.259;nm1440108;1
8768;Maia Morgenstern;5.625;nm0411581;1
8769;Christo Jivkov;2.074;nm0998941;2
19767;Snoop Dogg;29.778;nm0004879;2
20750;Judy Greer;38.809;nm0339460;1
36219;Marsha Thomason;31.046;nm0859720;1
64210;Maïwenn;9.223;nm0494069;1
5444;Philippe Nahon;5.692;nm0619600;2
42287;Leslie Zemeckis;3.103;nm0366667;1
42362;Eddie Deezen;8.112;nm0214430;2
12206;Richard Roxburgh;8.58;nm0746896;2
25246;Andy Lau Tak-Wah;25.929;nm0490489;2
70456;Emily Browning;25.891;nm0115161;1
19977;Liam Aiken;13.051;nm0014582;2
22970;Peter Dinklage;33.167;nm0227759;2
21127;Bobby Cannavale;23.319;nm0134072;2
21088;Alan Tudyk;28.479;nm0876138;2
16790;Gaspard Ulliel;5.87;nm0880484;2
78798;Tom Kenny;30.362;nm0444786;2
70615;Rodger Bumpass;6.674;nm0120309;2
5118;Sibel Kekilli;8.385;nm1402546;1
5117;Birol Ünel;1.907;nm0960379;2
5120;Güven Kıraç;3.976;nm0456077;2
533325;Chieko Baisho;5.193;nm0047962;1
12670;Takuya Kimura;14.545;nm0454120;2
20338;Akihiro Miwa;2.835;nm0594271;2
35745;Preity Zinta;21.958;nm0006689;1
118651;Chizuru Ikewaki;4.577;nm0407514;1
96569;Yoshihiko Hakamada;5.207;nm0354560;2
17271;Brandon Routh;15.458;nm0746125;2
7517;Kate Bosworth;17.223;nm0098378;1
6857;Jacinda Barrett;13.163;nm0057150;1
55115;Nathan West;4.617;nm0922263;2
2203;Neal McDonough;41.305;nm0568180;2
69378;Kim Sang-kyung;7.465;nm1235292;2
69379;Kim Roi-ha;11.017;nm1323287;2
4273;Charlotte Gainsbourg;18.379;nm0001250;1
4274;Miou-Miou;5.881;nm0591877;1
17286;Lena Headey;37.793;nm0372176;1
19197;John Robinson;3.111;nm1440281;2
41464;Scott Mechlowicz;6.789;nm1310709;2
54414;Jacob Pitts;6.157;nm0686009;2
49961;Michelle Trachtenberg;32.478;nm0005502;1
5958;Hilary Duff;41.02;nm0240381;1
62747;Chad Michael Murray;33.938;nm0614877;2
5725;Goran Visnjic;12.449;nm0899681;2
10884;Will Yun Lee;11.642;nm0498449;2
22226;Paul Rudd;55.241;nm0748620;2
417;Ginnifer Goodwin;27.385;nm0329481;1
41091;Kristen Wiig;34.127;nm1325419;1
1539343;John Conyers;0.573;nm0176821;2
122287;Abdul Henderson;0.367;nm1682747;0
19119;Mélanie Laurent;24.372;nm0491259;1
27319;Christoph Waltz;25.135;nm0910607;2
37946;Aitana Sánchez-Gijón;6.581;nm0845209;1
6213;Jamie Kennedy;13.314;nm0005085;2
10697;Alan Cumming;15.246;nm0001086;2
54826;Traylor Howard;17.127;nm0005025;1
33161;François Cluzet;6.483;nm0167388;2
8791;Marie-Josée Croze;9.96;nm0189887;1
2283;Stanley Tucci;24.69;nm0001804;2
11006;James Marsden;28.036;nm0005188;2
5644;Alexandra Maria Lara;10.772;nm0487884;1
680;Corinna Harfouch;6.208;nm0362896;1
13276;Michiyo Yasuda;3.818;nm0644856;1
4177;Jake Weber;17.329;nm0916617;2
19195;Alex Frost;3.859;nm1372713;2
19196;Eric Deulen;1.593;nm1370494;2
5528;William Moseley;16.681;nm0608440;2
5529;Anna Popplewell;16.917;nm0691600;1
5527;Skandar Keynes;15.304;nm1342727;2
55384;Thibault Verhaeghe;0.974;nm1392135;2
64880;Choi Min-sik;14.059;nm0158856;2
10112;Yoo Ji-tae;8.201;nm0949167;2
1299317;Kang Hye-jung;6.762;nm1367246;1
37940;Lim Soo-jung;9.006;nm1280145;1
37941;Moon Geun-young;13.788;nm1371529;1
37939;Yum Jung-ah;8.952;nm0947514;1
47774;Vincent Pastore;8.11;nm0665114;2
11108;Simon Pegg;22.842;nm0670408;2
11109;Nick Frost;13.172;nm0296545;2
11110;Kate Ashfield;12.413;nm0038918;1
22297;Kyle Gass;6.447;nm0309307;2
938432;JR Reed;1.648;nm0715469;2
221018;Dan Stevens;27.667;nm1405398;2
35029;David Harbour;18.621;nm1092086;2
68842;John Cho;9.731;nm0158626;2
53493;Kal Penn;14.222;nm0671980;2
21124;Paula Garcés;25.976;nm0305519;1
44735;Jesse Eisenberg;24.085;nm0251986;2
66257;Owen Kline;1.553;nm0997240;2
78750;Gayatri Joshi;1.877;nm1539666;1
570200;Kishori Balal;0.923;nm1584145;1
1281;Freddie Highmore;26.494;nm0383603;2
1282;David Kelly;7.028;nm0446303;2
1924;Jeroen Krabbé;9.279;nm0469103;2
16789;Aaran Thomas;1.191;nm2049833;0
81917;Juliette Danielle;2.295;nm1382799;1
81918;Greg Sestero;3.335;nm0802995;2
18997;Bryce Dallas Howard;28.556;nm0397171;1
34111;Marcus Carl Franklin;2.079;nm1634963;2
9824;Diane Kruger;28.13;nm1208167;1
57208;Petchtai Wongkamlao;13.914;nm1002207;2
57207;Tony Jaa;15.671;nm1388074;2
57272;Patrarin Punyanutatam;2.548;nm1438146;1
73457;Chris Pratt;41.855;nm0695435;2
76793;Irrfan Khan;11.2;nm0451234;2
3810;Javier Bardem;27.723;nm0000849;2
19907;Belén Rueda;4.309;nm0749104;1
2759;Lola Dueñas;3.772;nm0240318;1
6352;Jane Fonda;16.387;nm0000404;1
52414;Cameron Bright;6.972;nm1080974;2
18461;Nick Chinlund;12.677;nm0157915;2
946696;Ian Whyte;5.109;nm1613839;2
55493;Brady Corbet;5.736;nm1227232;2
3627;Paz Vega;17.851;nm0891895;1
27726;Don Knotts;9.053;nm0461455;2
7060;Martin Freeman;20.119;nm0293509;2
4239;Yasiin Bey;10.806;nm0080049;2
11664;Zooey Deschanel;46.424;nm0221046;1
1248;Brian Cox;27.454;nm0004051;2
23959;Debra Messing;13.868;nm0005226;1
9273;Amy Adams;35.681;nm0010736;1
34519;Kristen Miller;7.418;nm0588766;1
21171;Gérard Jugnot;7.897;nm0432040;2
22306;Kad Merad;2.951;nm0580101;2
27972;Josh Hutcherson;30.349;nm1242688;2
70785;Anita Briem;9.794;nm1715194;1
119426;Yuen Qiu;8.56;nm1228408;1
57609;Yuen Wah;12.667;nm0950757;2
11705;Michelle Monaghan;31.475;nm1157358;1
644;Blanchard Ryan;4.35;nm0752436;1
646;Daniel Travis;2.332;nm1047403;2
1187;Saul Stein;3.284;nm0825627;2
1048070;Oh Young-soo;7.375;nm1230598;2
4259;Kim Young-min;7.096;nm1018275;2
85881;Sanjay Dutt;8.279;nm0004569;2
85889;Arshad Warsi;8.911;nm0451174;2
35779;Boman Irani;6.314;nm1224082;2
53926;Jon Heder;19.948;nm1417647;2
20190;Efren Ramirez;9.887;nm0708293;2
53930;Tina Majorino;36.073;nm0001499;1
3971;Sophia Myles;11.031;nm0617009;1
4987;Omar Epps;24.167;nm0004898;2
54634;Chandra West;8.371;nm0921979;1
23459;Sienna Miller;27.103;nm1092227;1
2524;Tom Hardy;108.846;nm0362766;2
55085;Amber Heard;33.055;nm1720028;1
51988;Lizzy Caplan;22.364;nm0135221;1
1284159;Simon Baker;21.945;nm0048932;2
52052;Jessica Simpson;9.676;nm0005433;1
5530;James McAvoy;48.021;nm0564215;2
5081;Emily Blunt;45.671;nm1289434;1
1894;Scott Caan;16.388;nm0004790;2
141;David Carradine;14.556;nm0001016;2
3214;Steven Wright;6.824;nm0942833;2
13602;Joie Lee;2.695;nm0497578;1
5365;Clifton Collins Jr.;10.517;nm0004286;2
51797;Nathan Fillion;44.963;nm0277213;2
54881;Summer Glau;17.055;nm1132359;1
9576;Gina Torres;24.179;nm0868659;1
58982;Kuno Becker;3.693;nm0065493;2
4941;Alessandro Nivola;7.219;nm0005273;2
58016;Anna Friel;9.471;nm0295484;1
36592;Saoirse Ronan;47.032;nm1519680;1
1019;Mads Mikkelsen;47.8;nm0586568;2
649;Vernon Dobtcheff;4.809;nm0229943;2
13936;Frankie Faison;13.333;nm0265670;2
10872;Patton Oswalt;20.682;nm0652663;2
7962;Lou Romano;6.322;nm0738918;2
74376;Cem Yılmaz;5.591;nm0948000;2
66981;Özge Özberk;4.796;nm1735332;1
106787;Özkan Uğur;1.739;nm0880126;2
8338;Jodelle Ferland;16.417;nm0272706;1
59175;Blake Lively;57.474;nm0515116;1
27755;Melissa George;18.347;nm0313534;1
10135;Jesse James;7.003;nm0416596;2
56365;Charlie Hunnam;28.61;nm0402271;2
17052;Topher Grace;20.557;nm0333410;2
12798;Enrique Murciano;6.274;nm0006663;2
9705;Takahiro Sakurai;16.456;nm0757327;2
9707;Ayumi Ito;5.801;nm0411683;1
9714;Showtaro Morikubo;8.523;nm0605453;2
45589;Dakota Blue Richards;11.014;nm2301950;1
51583;Mitchel Musso;5.739;nm1102053;2
57191;Sam Lerner;4.481;nm1348102;2
57192;Spencer Locke;4.764;nm1682400;1
1216606;Gugu Mbatha-Raw;32.566;nm1813221;1
226411;Tony Benn;0.827;nm1125277;2
558925;Tucker Albrizzi;4.659;nm3235380;2
80576;Max Records;2.22;nm2504006;2
18460;Adrian Alonso;5.728;nm1739844;2
32895;Kevin James;25.089;nm0416673;2
1329;Billy Boyd;14.123;nm0101710;2
52792;Maya Rudolph;32.591;nm0748973;1
6012;Daniel Auteuil;6.548;nm0000809;2
57345;Alessandro Gassmann;5.57;nm0309348;2
1812;Michelle Williams;28.17;nm0931329;1
23229;Carice van Houten;18.454;nm0396924;1
8197;Sebastian Koch;3.076;nm0462407;2
7572;Thom Hoffman;3.963;nm0389109;2
16377;Jerry Seinfeld;7.066;nm0000632;2
155;Lucas Black;22.373;nm0085407;2
9828;Garrett Hedlund;12.515;nm1330560;2
76625;David Sullivan;3.412;nm1503383;2
110171;Casey Gooden;0.613;nm1503463;0
57493;Daryl Isaacs;0.146;nm1549745;0
57494;Lisa Ganjhu;0.579;nm1655727;1
20386;Jason Behr;4.115;nm0004736;2
20329;Takako Fuji;4.959;nm1232416;1
28660;Emilie de Ravin;11.8;nm0211087;1
34070;Nora Zehetner;9.765;nm0954253;1
52037;Robert Ri'chard;10.283;nm0722647;2
2598;Sophie Okonedo;14.891;nm0645683;1
16858;Lauren Graham;14.004;nm0334179;1
62054;Faith Ford;6.689;nm0004933;1
17064;Ben Whishaw;13.375;nm0924210;2
155988;Daniel Hansen;4.416;nm0360743;2
1290;Jordan Fry;10.914;nm1627748;2
124665;Wesley Singerman;1.278;nm1130617;2
9015;Kelly Macdonald;17.378;nm0531808;1
12792;Brian Van Holt;15.513;nm0887144;2
62064;Chris Pine;30.352;nm1517976;2
19664;Samaire Armstrong;18.651;nm1027847;1
56455;Moon Bloodgood;8.506;nm1291227;1
56910;Susie Essman;6.113;nm0261435;1
61423;Mark Walton;3.765;nm0910559;2
69899;Zachary Levi;29.127;nm1157048;2
2517;Donna Murphy;11.727;nm0614220;1
1285;AnnaSophia Robb;23.065;nm1455681;1
938;Djimon Hounsou;27.436;nm0005023;2
8789;Mathieu Amalric;5.737;nm0023832;2
60900;Taylor Kitsch;15.306;nm2018237;2
21044;Lynn Collins;23.576;nm1211488;1
2220;Tony Curran;12.089;nm0192889;2
69225;Q'orianka Kilcher;19.011;nm0452963;1
23440;Konstantin Khabenskiy;5.488;nm0450975;2
23442;Vladimir Menshov;2.969;nm0579828;2
23443;Galina Tyunina;2.569;nm0879218;1
20354;Amber Tamblyn;13.313;nm0848554;1
59174;America Ferrera;13.657;nm1065229;1
39995;Michael Cera;34.853;nm0148418;2
117669;Portia Doubleday;7.817;nm0234668;1
5376;Jean Smart;21.967;nm0005443;1
4846;Eugene Hutz;0.882;nm1778479;2
4852;Boris Leskin;1.448;nm0504007;2
55152;Campbell Scott;14.991;nm0001714;2
21657;Vera Farmiga;31.629;nm0267812;1
678;Martina Gedeck;5.39;nm0311476;1
11665;Michael Angarano;15.24;nm0029400;2
17628;Mary Elizabeth Winstead;34.714;nm0935541;1
108216;Siddharth;4.608;nm1413459;2
53675;Kunal Kapoor;2.563;nm1577858;2
51297;Jonah Bobo;6.429;nm1501050;2
7489;Parker Posey;16.952;nm0000205;1
6068;Sela Ward;24.031;nm0000688;1
503;Justin Chatwin;24.026;nm0154226;2
21711;Erika Christensen;17.74;nm0159776;1
50463;Malin Åkerman;18.138;nm0015196;1
27740;Walton Goggins;31.119;nm0324658;2
6587;Diane Ladd;16.269;nm0002663;1
15576;Matthew Macfadyen;25.767;nm0532193;2
4154;Brenda Blethyn;20.548;nm0000950;1
62439;David Belle;8.568;nm1042642;2
21946;Cyril Raffaelli;2.724;nm0706220;2
62441;Tony D'Amario;1.489;nm0195049;2
57136;Ryan Merriman;6.31;nm0581365;2
33397;Sarah Bolger;13.848;nm0092961;1
45210;John Jarratt;5.687;nm0418877;2
60003;Cassandra Magrath;1.958;nm0536476;1
60004;Kestie Morassi;2.69;nm1040961;1
60005;Nathan Phillips;3.791;nm0680667;2
19537;Megan Fox;69.951;nm1083271;1
19541;Mark Ryan;4.311;nm0752699;2
4458;Paprika Steen;4.685;nm0824785;1
31581;Robin Ward;3.125;nm0911816;2
79405;Bryan Renfro;1.614;nm0719496;2
14887;Paddy Considine;15.736;nm0175916;2
20286;Toby Kebbell;14.749;nm1527905;2
20284;Gary Stretch;3.356;nm0834282;2
10882;Rosamund Pike;37.316;nm0683253;1
53483;Ahmad Khan Mahmoodzada;0.96;nm2520301;2
53481;Atossa Leoni;0.778;nm0503033;1
53480;Khalid Abdalla;2.594;nm2043234;2
66741;Taylor Handley;7.293;nm0359623;2
59263;Diora Baird;15.885;nm1401531;1
25616;Edgar Ramírez;18.498;nm1183149;2
32987;Sam Riley;11.543;nm0727165;2
336;Xzibit;6.117;nm0944702;2
29051;L. Scott Caldwell;8.008;nm0129749;1
40036;Taraji P. Henson;26.248;nm0378245;1
16283;Lee Seung-yun;4.382;nm1165901;1
16284;Jae Hee;4.131;nm1030819;2
16285;Kwon Hyuk-ho;1.9;nm1891528;0
21028;Anton Yelchin;13.565;nm0947338;2
27578;Elliot Page;23.88;nm0680983;3
31837;Dane Cook;8.602;nm0176981;2
388;Jim Broadbent;19.795;nm0000980;2
10825;Donal Logue;21.769;nm0006610;2
3272;Drake Bell;12.365;nm0068166;2
60072;Sara Paxton;13.504;nm0668139;1
71070;Amanda Seyfried;54.935;nm1086543;1
41292;Keri Russell;61.567;nm0005392;1
121953;Stephanie Szostak;4.958;nm1210895;1
77278;Denzel Whitaker;6.614;nm1091701;2
77277;Nate Parker;3.978;nm1676649;2
6819;Timothy Treadwell;1.008;nm1765842;2
6821;Warren Queeney;0.658;nm2155158;0
6822;Willy Fulton;0.673;nm2110249;0
29224;Nikki Blonsky;3.252;nm2284889;1
39728;Jackson Bond;2.944;nm2044796;2
1247;Matthew Goode;28.54;nm0328828;2
48576;Charles Berling;1.81;nm0075650;2
40938;Romane Bohringer;3.041;nm0001960;1
24502;Jules Sitruk;2.93;nm0803262;2
37934;André 3000;5.468;nm0071275;2
62644;50 Cent;14.37;nm1265067;2
52847;Joy Bryant;9.031;nm0117146;1
31164;Adewale Akinnuoye-Agbaje;20.55;nm0015382;2
54691;Christopher Mintz-Plasse;12.613;nm2395586;2
47296;Jeffrey Dean Morgan;41.943;nm0604742;2
94482;Natasha Calis;7.439;nm2828435;1
2144;Tobin Bell;15.643;nm0068551;2
2680;Donnie Wahlberg;24.086;nm0005531;2
2138;Shawnee Smith;14.642;nm0809938;1
234479;Dakota Goyo;9.109;nm2023672;2
19034;Evangeline Lilly;49.316;nm1431940;1
20372;Edison Chen;16.296;nm0155211;2
6862;Freddy Rodríguez;10.049;nm0135585;2
52605;Eva Longoria;24.902;nm0519456;1
57574;Shauna Macdonald;5.474;nm0531933;1
57575;Natalie Mendoza;5.167;nm0413238;1
57576;Alex Reid;4.437;nm0717157;1
1017347;Brenton Thwaites;15.964;nm4154798;2
1121786;Odeya Rush;12.138;nm3843467;1
56903;Tracy Morgan;14.143;nm0605079;2
973667;Rosa Salazar;27.513;nm4023073;1
65731;Sam Worthington;23.604;nm0941777;2
132157;Ezra Miller;21.39;nm3009232;3
2542319;Sasha Calle;14.379;nm8567338;1
81253;Ananda Everingham;6.295;nm0263594;2
81254;Natthaweeranuch Thongmee;4.269;nm1801651;1
81042;Achita Sikamana;7.749;nm1801453;1
2744;Carmen Maura;3.662;nm0560962;1
28657;Matthew Fox;17.568;nm0289142;2
6734;Ken Davitian;7.354;nm0205772;2
6735;Luenell;7.788;nm0132685;1
59860;Alice Eve;39.319;nm1404408;1
1011107;Emma Fitzpatrick;4.643;nm3500747;1
77120;Steve Austin;12.605;nm0042524;2
83769;Robert Mammone;3.787;nm0541120;2
54815;Steven Strait;8.5;nm1711829;2
38670;Camilla Belle;13.778;nm0004741;1
7248;Cliff Curtis;16.911;nm0193295;2
1893;Casey Affleck;16.647;nm0000729;2
38941;Jim Sturgess;10.134;nm0836343;2
29234;Joe Anderson;3.955;nm1725848;2
21200;Will Arnett;18.406;nm0004715;2
88902;Ellen Wong;2.085;nm2771798;1
52898;Sun Li;6.864;nm2111748;1
52899;Dong Yong;2.749;nm1275406;2
77334;Chandler Canterbury;8.371;nm2425105;2
2983;Mark Strong;33.695;nm0835016;2
1768966;Asher Angel;9.457;nm4755508;2
58225;Zach Galifianakis;21.599;nm0302108;2
25438;Ed Speleers;10.789;nm1968873;2
57854;Cheryl Hines;20.139;nm0385644;1
57855;JoJo;5.754;nm1685658;1
4529;Sylvie Testud;4.946;nm0856500;1
16923;Pascal Greggory;4.366;nm0339621;2
19487;Jay Hernandez;14.822;nm0379596;2
33934;Derek Richardson;7.892;nm1277177;2
33935;Eythor Gudjonsson;2.112;nm1898448;2
56614;Ray Stevenson;28.275;nm0829032;2
1366972;Stephanie Janusauskas;2.385;nm3198684;1
57278;Kate Beahan;6.623;nm0063571;1
25001;Lee Young-ae;10.136;nm0498472;1
1117876;Kwon Yea-young;1.264;nm2245001;1
90633;Gal Gadot;56.103;nm2933757;1
58873;Dan Fogler;10.1;nm0283945;2
95635;Michelle Nolden;7.931;nm0634409;1
11805;Frank Whaley;18.739;nm0001844;2
16373;Maxim Baldry;8.287;nm2360755;2
52851;Paula Patton;21.302;nm1745736;1
19506;James Arnold Taylor;5.649;nm0852517;2
19505;Mitchell Whitfield;7.359;nm0925943;2
19508;Nolan North;16.636;nm0636046;2
172069;Chadwick Boseman;17.376;nm1569276;2
87243;Nicole Beharie;5.234;nm2718512;1
11022;Aaron Stanford;9.178;nm0822155;2
5025;Vinessa Shaw;10.731;nm0005416;1
933160;Suraj Sharma;4.434;nm4139037;2
935504;Ayush Tandon;2.603;nm4853568;2
120724;Jaden Smith;44.124;nm1535523;2
38673;Channing Tatum;75.101;nm1475594;2
51975;Laura Ramsey;11.037;nm1377561;1
16358;Simon McBurney;11.976;nm0564402;2
133212;Ryan Kwanten;12.559;nm0477127;2
33449;Essie Davis;6.649;nm0204583;1
56734;Chloë Grace Moretz;109.169;nm1631269;1
57171;Jesse Metcalfe;11.328;nm0582462;2
29221;Brittany Snow;22.264;nm0811242;1
57172;Ashanti;5.232;nm0038680;1
123316;Dilip Prabhavalkar;1.877;nm1242068;2
20818;Allen Covert;10.482;nm0184445;2
1817;Linda Cardellini;48.351;nm0004802;1
20819;Peter Dante;3.352;nm0200601;2
62862;Danny McBride;15.026;nm1144419;2
16970;Ivana Baquero;25.267;nm1419440;1
16972;Sergi López;1.827;nm0530365;2
57409;Ana de la Reguera;12.14;nm0307143;1
57410;Héctor Jiménez;6.73;nm0422948;2
39459;Hayley Atwell;44.812;nm2017943;1
60898;Sebastian Stan;60.07;nm1659221;2
11179;Sean Biggerstaff;7.174;nm0081801;2
6639;Emilia Fox;17.832;nm0288976;1
63311;Shaun Evans;11.265;nm1140345;2
72095;Lee Pace;22.438;nm1195855;2
77289;Catinca Untaru;7.571;nm1942458;1
956054;Jeetu Verma;4.106;nm0894341;2
125237;Pádraic Delaney;5.415;nm2073546;2
15498;Liam Cunningham;15.589;nm0192377;2
12111;Justin Timberlake;17.033;nm0005493;2
20494;Zoë Bell;11.222;nm1057928;1
54738;Jack Huston;11.831;nm1658935;2
35551;Julie Benz;25.114;nm0004748;1
12793;Matthew Marsden;10.494;nm0550452;2
18271;Toby Huss;11.446;nm0403947;2
198;Dan Castellaneta;25.848;nm0144657;2
199;Julie Kavner;8.796;nm0001413;1
200;Nancy Cartwright;8.638;nm0004813;1
20381;Jenna Dewan;32.811;nm1564087;1
58959;Damaine Radcliff;1.861;nm1690482;2
17604;Jeremy Renner;31.111;nm0719637;2
116277;Nathalie Kelley;15.248;nm2036142;1
61697;Sung Kang;21.009;nm0437646;2
51902;Fernando Cayo;2.251;nm0147308;2
51903;Roger Príncep;1.541;nm2265834;2
3035;Jerry O'Connell;16.831;nm0005278;2
88699;Steven R. McQueen;9.192;nm1997596;2
18182;Olga Kurylenko;36.044;nm1385871;1
3063;Tilda Swinton;49.394;nm0842770;1
5309;Judi Dench;17.035;nm0001132;1
2440;Bill Nighy;44.186;nm0631490;2
52854;Sophie Monk;3.784;nm0598241;1
12042;Seamus Davey-Fitzpatrick;3.938;nm2089090;2
18973;Mila Kunis;45.887;nm0005109;1
2222;Beau Bridges;28.81;nm0000977;2
53056;Shareeka Epps;1.079;nm1560274;1
53650;Anthony Mackie;24.474;nm1107001;2
116180;Byun Hee-bong;5.596;nm1322404;2
21687;Park Hae-il;4.958;nm1310960;2
17142;Paul Dano;27.06;nm0200452;2
18916;Kevin J. O'Connor;10.907;nm0640413;2
454;Michael Peña;29.851;nm0671567;2
93210;Domhnall Gleeson;19.456;nm1727304;2
227454;Alicia Vikander;33.985;nm2539953;1
25072;Oscar Isaac;38.497;nm1209966;2
17678;Rudy Youngblood;10.702;nm2199632;2
17688;Raoul Max Trujillo;5.933;nm0874232;2
17689;Gerardo Taracena;6.583;nm0850162;2
41686;Neil Patrick Harris;15.837;nm0000439;2
34195;Jayma Mays;15.105;nm1724323;1
59620;Gemma Arterton;25.041;nm2605345;1
2307357;J.J. Johnson;0.382;nm1838836;2
59685;Gary Commock;0.288;nm2212502;0
47538;Polly Adams;3.575;nm1648515;1
71375;Alden Ehrenreich;7.703;nm2403277;2
93390;Fikret Kuşkan;3.688;nm0476334;2
1255130;Ege Tanman;3.666;nm2020015;2
93389;Çetin Tekindor;8.986;nm1002038;2
18070;Nicky Katt;3.951;nm0441588;2
53256;Terry Crews;27.861;nm0187719;2
20402;Julian McMahon;16.138;nm0573037;2
58412;Courtney Taylor Burness;4.871;nm1212588;1
11663;Patrick Fugit;6.528;nm0297578;2
74242;Shea Whigham;20.789;nm0924154;2
929136;Thomas Horn;2.109;nm4223385;2
83002;Jessica Chastain;33.664;nm1567113;1
16507;Antonio Tarver;1.639;nm1620989;2
20191;Jose Pablo Cantillo;9.505;nm1504678;2
70517;Thomas Turgoose;5.51;nm2129938;2
1115;Stephen Graham;26.345;nm0334318;2
70518;Jo Hartley;3.909;nm0366846;1
8602;Alice Braga;20.454;nm0103797;1
49918;Charlie Tahan;4.852;nm2253071;2
8691;Zoe Saldaña;68.674;nm0757855;1
24977;Karra Elejalde;3.069;nm0253216;2
125286;Candela Fernández;0.808;nm1508630;0
125287;Bárbara Goenaga;2.162;nm0324409;1
58224;Jason Sudeikis;25.455;nm0837177;2
51856;Jenna Fischer;20.058;nm0278979;1
17140;Abigail Breslin;45.11;nm1113550;1
33235;Logan Lerman;18.955;nm0503567;2
54693;Emma Stone;71.821;nm1297015;1
55901;Gemma Ward;4.301;nm1801841;1
25702;Rhona Mitra;31.074;nm0593961;1
76215;Adrian Lester;6.729;nm0504412;2
56252;Erik Stolhanske;2.14;nm0831479;2
23458;Charlie Cox;13.071;nm1214435;2
20376;Sarah Roemer;13.551;nm2105255;1
53492;Sam Huntington;7.51;nm0403134;2
449;Jay Baruchel;14.959;nm0059431;2
72208;Alicia Keys;9.192;nm1006024;1
37625;Andrew Garfield;60.005;nm1940449;2
1023139;Adam Driver;19.684;nm3485845;2
83225;Colin Egglesfield;9.993;nm1148573;2
59219;Kyle Gallner;33.468;nm0973177;2
42993;Martin Donovan;24.447;nm0233027;2
